discipline_title,year,event_title,event_gender,medal_type,participant_type,country_name,season,max_elevation,min_elevation,elevation_span,climate_zone,avg_celsius,isocode,gdp_new
Biathlon,2022,Women's 7.5km Sprint,Women,SILVER,Athlete,Sweden,Winter,2097.0,-2.0,2099.0,DFB,7.25,SWE,590409594949.102
Biathlon,2022,Women's 7.5km Sprint,Women,GOLD,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Biathlon,2022,Women's 7.5km Sprint,Women,BRONZE,Athlete,Italy,Winter,4810.0,-3.0,4813.0,CSA,14.47,ITA,2066972096553.7
Biathlon,2022,Women's 4x6km Relay,Women,GOLD,GameTeam,Sweden,Winter,2097.0,-2.0,2099.0,DFB,7.25,SWE,590409594949.102
Biathlon,2022,Women's 4x6km Relay,Women,SILVER,GameTeam,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Biathlon,2022,Women's 4x6km Relay,Women,BRONZE,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Biathlon,2022,Men's 15km Mass Start,Men,SILVER,Athlete,Sweden,Winter,2097.0,-2.0,2099.0,DFB,7.25,SWE,590409594949.102
Biathlon,2022,Men's 15km Mass Start,Men,BRONZE,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Biathlon,2022,Men's 15km Mass Start,Men,GOLD,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Biathlon,2022,Men's 20km Individual,Men,BRONZE,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Biathlon,2022,Men's 20km Individual,Men,SILVER,Athlete,Belarus,Winter,346.0,90.0,256.0,DFB,8.66,BLR,73775179924.603
Biathlon,2022,Men's 20km Individual,Men,GOLD,Athlete,France,Winter,4810.0,-10.0,4820.0,CFB,12.44,FRA,2779092236505.85
Biathlon,2022,Men's 4x7.5km Relay,Men,GOLD,GameTeam,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Biathlon,2022,Men's 4x7.5km Relay,Men,SILVER,GameTeam,France,Winter,4810.0,-10.0,4820.0,CFB,12.44,FRA,2779092236505.85
Biathlon,2022,Men's 4x7.5km Relay,Men,BRONZE,GameTeam,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Biathlon,2022,Women's 15km Individual,Women,GOLD,Athlete,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Biathlon,2022,Women's 15km Individual,Women,SILVER,Athlete,France,Winter,4810.0,-10.0,4820.0,CFB,12.44,FRA,2779092236505.85
Biathlon,2022,Women's 15km Individual,Women,BRONZE,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Alpine Skiing,2022,Men's Slalom,Men,GOLD,Athlete,France,Winter,4810.0,-10.0,4820.0,CFB,12.44,FRA,2779092236505.85
Alpine Skiing,2022,Men's Slalom,Men,SILVER,Athlete,Austria,Winter,3798.0,115.0,3683.0,DFB,8.82,AUT,470941926750.741
Alpine Skiing,2022,Men's Slalom,Men,BRONZE,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Alpine Skiing,2022,Men's Downhill,Men,GOLD,Athlete,Switzerland,Winter,4634.0,193.0,4441.0,DFC,9.1,CHE,818426550206.45
Alpine Skiing,2022,Men's Downhill,Men,SILVER,Athlete,France,Winter,4810.0,-10.0,4820.0,CFB,12.44,FRA,2779092236505.85
Alpine Skiing,2022,Men's Downhill,Men,BRONZE,Athlete,Austria,Winter,3798.0,115.0,3683.0,DFB,8.82,AUT,470941926750.741
Alpine Skiing,2022,Women's Super-G,Women,SILVER,Athlete,Austria,Winter,3798.0,115.0,3683.0,DFB,8.82,AUT,470941926750.741
Alpine Skiing,2022,Women's Super-G,Women,BRONZE,Athlete,Switzerland,Winter,4634.0,193.0,4441.0,DFC,9.1,CHE,818426550206.45
Alpine Skiing,2022,Women's Super-G,Women,GOLD,Athlete,Switzerland,Winter,4634.0,193.0,4441.0,DFC,9.1,CHE,818426550206.45
Alpine Skiing,2022,Men's Super-G,Men,GOLD,Athlete,Austria,Winter,3798.0,115.0,3683.0,DFB,8.82,AUT,470941926750.741
Alpine Skiing,2022,Men's Super-G,Men,BRONZE,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Alpine Skiing,2022,Men's Super-G,Men,SILVER,Athlete,United States,Winter,6190.0,-85.5,6276.0,CFA,12.64,USA,25744108000000.0
Alpine Skiing,2022,Women's Downhill,Women,GOLD,Athlete,Switzerland,Winter,4634.0,193.0,4441.0,DFC,9.1,CHE,818426550206.45
Alpine Skiing,2022,Women's Downhill,Women,SILVER,Athlete,Italy,Winter,4810.0,-3.0,4813.0,CSA,14.47,ITA,2066972096553.7
Alpine Skiing,2022,Women's Downhill,Women,BRONZE,Athlete,Italy,Winter,4810.0,-3.0,4813.0,CSA,14.47,ITA,2066972096553.7
Alpine Skiing,2022,Mixed Team Parallel,Mixed,GOLD,GameTeam,Austria,Winter,3798.0,115.0,3683.0,DFB,8.82,AUT,470941926750.741
Alpine Skiing,2022,Mixed Team Parallel,Mixed,SILVER,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Alpine Skiing,2022,Mixed Team Parallel,Mixed,BRONZE,GameTeam,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Alpine Skiing,2022,Men's Alpine Combined,Men,BRONZE,Athlete,Canada,Winter,5959.0,0.0,5959.0,DFC,2.09,CAN,2161483369422.01
Alpine Skiing,2022,Men's Alpine Combined,Men,GOLD,Athlete,Austria,Winter,3798.0,115.0,3683.0,DFB,8.82,AUT,470941926750.741
Alpine Skiing,2022,Men's Alpine Combined,Men,SILVER,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Alpine Skiing,2022,Men's Giant Slalom,Men,BRONZE,Athlete,France,Winter,4810.0,-10.0,4820.0,CFB,12.44,FRA,2779092236505.85
Alpine Skiing,2022,Men's Giant Slalom,Men,SILVER,Athlete,Slovenia,Winter,2864.0,0.0,2864.0,CFB,11.8,SVN,60063475466.3446
Alpine Skiing,2022,Men's Giant Slalom,Men,GOLD,Athlete,Switzerland,Winter,4634.0,193.0,4441.0,DFC,9.1,CHE,818426550206.45
Alpine Skiing,2022,Women's Giant Slalom,Women,SILVER,Athlete,Italy,Winter,4810.0,-3.0,4813.0,CSA,14.47,ITA,2066972096553.7
Alpine Skiing,2022,Women's Giant Slalom,Women,BRONZE,Athlete,Switzerland,Winter,4634.0,193.0,4441.0,DFC,9.1,CHE,818426550206.45
Alpine Skiing,2022,Women's Giant Slalom,Women,GOLD,Athlete,Sweden,Winter,2097.0,-2.0,2099.0,DFB,7.25,SWE,590409594949.102
Alpine Skiing,2022,Women's Alpine Combined,Women,BRONZE,Athlete,Italy,Winter,4810.0,-3.0,4813.0,CSA,14.47,ITA,2066972096553.7
Alpine Skiing,2022,Women's Alpine Combined,Women,SILVER,Athlete,Switzerland,Winter,4634.0,193.0,4441.0,DFC,9.1,CHE,818426550206.45
Alpine Skiing,2022,Women's Alpine Combined,Women,GOLD,Athlete,Switzerland,Winter,4634.0,193.0,4441.0,DFC,9.1,CHE,818426550206.45
Alpine Skiing,2022,Women's Slalom,Women,GOLD,Athlete,Slovakia,Winter,2655.0,94.0,2561.0,DFB,10.78,SVK,115584743573.553
Alpine Skiing,2022,Women's Slalom,Women,BRONZE,Athlete,Switzerland,Winter,4634.0,193.0,4441.0,DFC,9.1,CHE,818426550206.45
Alpine Skiing,2022,Women's Slalom,Women,SILVER,Athlete,Austria,Winter,3798.0,115.0,3683.0,DFB,8.82,AUT,470941926750.741
Skeleton,2022,Women,Women,SILVER,Athlete,Australia,Winter,2228.0,-15.0,2243.0,BWH,20.37,AUS,1692956646855.7
Skeleton,2022,Women,Women,GOLD,Athlete,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Skeleton,2022,Women,Women,BRONZE,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Skeleton,2022,Men,Men,SILVER,Athlete,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Skeleton,2022,Men,Men,BRONZE,Athlete,China,Winter,8849.0,-154.0,9.003,BSK,14.62,CHN,17881783387000.9
Skeleton,2022,Men,Men,GOLD,Athlete,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Cross Country Skiing,2022,Women's Sprint Free,Women,SILVER,Athlete,Sweden,Winter,2097.0,-2.0,2099.0,DFB,7.25,SWE,590409594949.102
Cross Country Skiing,2022,Women's Sprint Free,Women,BRONZE,Athlete,United States,Winter,6190.0,-85.5,6276.0,CFA,12.64,USA,25744108000000.0
Cross Country Skiing,2022,Women's Sprint Free,Women,GOLD,Athlete,Sweden,Winter,2097.0,-2.0,2099.0,DFB,7.25,SWE,590409594949.102
Cross Country Skiing,2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Cross Country Skiing,2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,Winter,2097.0,-2.0,2099.0,DFB,7.25,SWE,590409594949.102
Cross Country Skiing,2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Cross Country Skiing,2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Cross Country Skiing,2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,Winter,1324.0,0.0,1324.0,DFC,5.64,FIN,281887430795.721
Cross Country Skiing,2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Cross Country Skiing,2022,Men's 15km + 15km Skiathlon,Men,GOLD,Athlete,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Cross Country Skiing,2022,Men's 15km + 15km Skiathlon,Men,SILVER,Athlete,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Cross Country Skiing,2022,Men's 15km + 15km Skiathlon,Men,BRONZE,Athlete,Finland,Winter,1324.0,0.0,1324.0,DFC,5.64,FIN,281887430795.721
Cross Country Skiing,2022,Men's 4 x 10km Relay,Men,GOLD,GameTeam,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Cross Country Skiing,2022,Men's 4 x 10km Relay,Men,SILVER,GameTeam,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Cross Country Skiing,2022,Men's 4 x 10km Relay,Men,BRONZE,GameTeam,France,Winter,4810.0,-10.0,4820.0,CFB,12.44,FRA,2779092236505.85
Cross Country Skiing,2022,Women's 7.5km + 7.5km Skiathlon,Women,BRONZE,Athlete,Austria,Winter,3798.0,115.0,3683.0,DFB,8.82,AUT,470941926750.741
Cross Country Skiing,2022,Women's 7.5km + 7.5km Skiathlon,Women,SILVER,Athlete,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Cross Country Skiing,2022,Women's 7.5km + 7.5km Skiathlon,Women,GOLD,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Cross Country Skiing,2022,Women's 30km Mass Start Free,Women,SILVER,Athlete,United States,Winter,6190.0,-85.5,6276.0,CFA,12.64,USA,25744108000000.0
Cross Country Skiing,2022,Women's 30km Mass Start Free,Women,BRONZE,Athlete,Finland,Winter,1324.0,0.0,1324.0,DFC,5.64,FIN,281887430795.721
Cross Country Skiing,2022,Women's 30km Mass Start Free,Women,GOLD,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Cross Country Skiing,2022,Women's 10km Classic,Women,GOLD,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Cross Country Skiing,2022,Women's 10km Classic,Women,SILVER,Athlete,Finland,Winter,1324.0,0.0,1324.0,DFC,5.64,FIN,281887430795.721
Cross Country Skiing,2022,Women's 10km Classic,Women,BRONZE,Athlete,Finland,Winter,1324.0,0.0,1324.0,DFC,5.64,FIN,281887430795.721
Cross Country Skiing,2022,Men's 50km Mass Start Free,Men,GOLD,Athlete,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Cross Country Skiing,2022,Men's 50km Mass Start Free,Men,SILVER,Athlete,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Cross Country Skiing,2022,Men's 50km Mass Start Free,Men,BRONZE,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Cross Country Skiing,2022,Men's 15km Classic,Men,GOLD,Athlete,Finland,Winter,1324.0,0.0,1324.0,DFC,5.64,FIN,281887430795.721
Cross Country Skiing,2022,Men's 15km Classic,Men,BRONZE,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Cross Country Skiing,2022,Men's 15km Classic,Men,SILVER,Athlete,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Cross Country Skiing,2022,Women's 4 x 5km Relay,Women,GOLD,GameTeam,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Cross Country Skiing,2022,Women's 4 x 5km Relay,Women,SILVER,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Cross Country Skiing,2022,Women's 4 x 5km Relay,Women,BRONZE,GameTeam,Sweden,Winter,2097.0,-2.0,2099.0,DFB,7.25,SWE,590409594949.102
Cross Country Skiing,2022,Men's Sprint Free,Men,SILVER,Athlete,Italy,Winter,4810.0,-3.0,4813.0,CSA,14.47,ITA,2066972096553.7
Cross Country Skiing,2022,Men's Sprint Free,Men,BRONZE,Athlete,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Cross Country Skiing,2022,Men's Sprint Free,Men,GOLD,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Speed skating,2022,Men's 1500m,Men,BRONZE,Athlete,South Korea,Winter,1947.0,0.0,1947.0,DWB,13.6,KOR,1673916511799.71
Speed skating,2022,Men's 1500m,Men,GOLD,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Men's 1500m,Men,SILVER,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Women's 1000m,Women,SILVER,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Women's 1000m,Women,GOLD,Athlete,Japan,Winter,3776.0,-4.0,3780.0,DFB,15.19,JPN,4256410760723.75
Speed skating,2022,Women's 1000m,Women,BRONZE,Athlete,United States,Winter,6190.0,-85.5,6276.0,CFA,12.64,USA,25744108000000.0
Speed skating,2022,Women's Team Pursuit,Women,GOLD,GameTeam,Canada,Winter,5959.0,0.0,5959.0,DFC,2.09,CAN,2161483369422.01
Speed skating,2022,Women's Team Pursuit,Women,SILVER,GameTeam,Japan,Winter,3776.0,-4.0,3780.0,DFB,15.19,JPN,4256410760723.75
Speed skating,2022,Women's Team Pursuit,Women,BRONZE,GameTeam,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Men's 1000m,Men,SILVER,Athlete,Canada,Winter,5959.0,0.0,5959.0,DFC,2.09,CAN,2161483369422.01
Speed skating,2022,Men's 1000m,Men,BRONZE,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Speed skating,2022,Men's 1000m,Men,GOLD,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Women's Mass Start,Women,BRONZE,Athlete,Italy,Winter,4810.0,-3.0,4813.0,CSA,14.47,ITA,2066972096553.7
Speed skating,2022,Women's Mass Start,Women,SILVER,Athlete,Canada,Winter,5959.0,0.0,5959.0,DFC,2.09,CAN,2161483369422.01
Speed skating,2022,Women's Mass Start,Women,GOLD,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Men's 5000m,Men,SILVER,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Men's 5000m,Men,GOLD,Athlete,Sweden,Winter,2097.0,-2.0,2099.0,DFB,7.25,SWE,590409594949.102
Speed skating,2022,Men's 5000m,Men,BRONZE,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Speed skating,2022,Women's 5000m,Women,BRONZE,Athlete,Czech Republic,Winter,1603.0,115.0,1487.0,CFB,10.07,CZE,290565654835.809
Speed skating,2022,Women's 5000m,Women,SILVER,Athlete,Canada,Winter,5959.0,0.0,5959.0,DFC,2.09,CAN,2161483369422.01
Speed skating,2022,Women's 5000m,Women,GOLD,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Women's 3000m,Women,BRONZE,Athlete,Canada,Winter,5959.0,0.0,5959.0,DFC,2.09,CAN,2161483369422.01
Speed skating,2022,Women's 3000m,Women,SILVER,Athlete,Italy,Winter,4810.0,-3.0,4813.0,CSA,14.47,ITA,2066972096553.7
Speed skating,2022,Women's 3000m,Women,GOLD,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Men's 10000m,Men,BRONZE,Athlete,Italy,Winter,4810.0,-3.0,4813.0,CSA,14.47,ITA,2066972096553.7
Speed skating,2022,Men's 10000m,Men,GOLD,Athlete,Sweden,Winter,2097.0,-2.0,2099.0,DFB,7.25,SWE,590409594949.102
Speed skating,2022,Men's 10000m,Men,SILVER,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Men's Mass Start,Men,SILVER,Athlete,South Korea,Winter,1947.0,0.0,1947.0,DWB,13.6,KOR,1673916511799.71
Speed skating,2022,Men's Mass Start,Men,GOLD,Athlete,Belgium,Winter,694.0,-4.0,698.0,CFB,11.41,BEL,583613982019.263
Speed skating,2022,Men's Mass Start,Men,BRONZE,Athlete,South Korea,Winter,1947.0,0.0,1947.0,DWB,13.6,KOR,1673916511799.71
Speed skating,2022,Men's Team Pursuit,Men,GOLD,GameTeam,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Speed skating,2022,Men's Team Pursuit,Men,SILVER,GameTeam,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Speed skating,2022,Men's Team Pursuit,Men,BRONZE,GameTeam,United States,Winter,6190.0,-85.5,6276.0,CFA,12.64,USA,25744108000000.0
Speed skating,2022,Women's 1500m,Women,SILVER,Athlete,Japan,Winter,3776.0,-4.0,3780.0,DFB,15.19,JPN,4256410760723.75
Speed skating,2022,Women's 1500m,Women,BRONZE,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Women's 1500m,Women,GOLD,Athlete,Netherlands,Winter,887.0,-7.0,894.0,CFB,11.59,NLD,1009398719033.08
Speed skating,2022,Women's 500m,Women,GOLD,Athlete,United States,Winter,6190.0,-85.5,6276.0,CFA,12.64,USA,25744108000000.0
Speed skating,2022,Women's 500m,Women,BRONZE,Athlete,Taiwan,Winter,3952.0,0.0,3952.0,CWB,24.43,,
Speed skating,2022,Women's 500m,Women,SILVER,Athlete,Japan,Winter,3776.0,-4.0,3780.0,DFB,15.19,JPN,4256410760723.75
Speed skating,2022,Men's 500m,Men,GOLD,Athlete,China,Winter,8849.0,-154.0,9.003,BSK,14.62,CHN,17881783387000.9
Speed skating,2022,Men's 500m,Men,SILVER,Athlete,South Korea,Winter,1947.0,0.0,1947.0,DWB,13.6,KOR,1673916511799.71
Speed skating,2022,Men's 500m,Men,BRONZE,Athlete,Japan,Winter,3776.0,-4.0,3780.0,DFB,15.19,JPN,4256410760723.75
Nordic Combined,2022,Individual Gundersen Normal Hill/10km,Men,SILVER,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Nordic Combined,2022,Individual Gundersen Normal Hill/10km,Men,GOLD,Athlete,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Nordic Combined,2022,Individual Gundersen Normal Hill/10km,Men,BRONZE,Athlete,Austria,Winter,3798.0,115.0,3683.0,DFB,8.82,AUT,470941926750.741
Nordic Combined,2022,Individual Gundersen Large Hill/10km,Men,BRONZE,Athlete,Japan,Winter,3776.0,-4.0,3780.0,DFB,15.19,JPN,4256410760723.75
Nordic Combined,2022,Individual Gundersen Large Hill/10km,Men,GOLD,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Nordic Combined,2022,Individual Gundersen Large Hill/10km,Men,SILVER,Athlete,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Nordic Combined,2022,Team Gundersen Large Hill/4x5km,Men,GOLD,GameTeam,Norway,Winter,2469.0,0.0,2469.0,DFC,5.03,NOR,593726965415.619
Nordic Combined,2022,Team Gundersen Large Hill/4x5km,Men,SILVER,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Nordic Combined,2022,Team Gundersen Large Hill/4x5km,Men,BRONZE,GameTeam,Japan,Winter,3776.0,-4.0,3780.0,DFB,15.19,JPN,4256410760723.75
Bobsleigh,2022,4-man,Open,GOLD,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Bobsleigh,2022,4-man,Open,SILVER,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Bobsleigh,2022,4-man,Open,BRONZE,GameTeam,Canada,Winter,5959.0,0.0,5959.0,DFC,2.09,CAN,2161483369422.01
Bobsleigh,2022,Women's Monobob,Women,SILVER,Athlete,United States,Winter,6190.0,-85.5,6276.0,CFA,12.64,USA,25744108000000.0
Bobsleigh,2022,Women's Monobob,Women,BRONZE,Athlete,Canada,Winter,5959.0,0.0,5959.0,DFC,2.09,CAN,2161483369422.01
Bobsleigh,2022,Women's Monobob,Women,GOLD,Athlete,United States,Winter,6190.0,-85.5,6276.0,CFA,12.64,USA,25744108000000.0
Bobsleigh,2022,2-man,Men,GOLD,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Bobsleigh,2022,2-man,Men,SILVER,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Bobsleigh,2022,2-man,Men,BRONZE,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Bobsleigh,2022,2-woman,Women,GOLD,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Bobsleigh,2022,2-woman,Women,SILVER,GameTeam,Germany,Winter,2962.0,-4.0,2966.0,CFB,10.68,DEU,4082469490797.68
Bobsleigh,2022,2-woman,Women,BRONZE,GameTeam,United States,Winter,6190.0,-85.5,6276.0,CFA,12.64,USA,25744108000000.0
Shooting,2020,Trap Mixed Team,Mixed,GOLD,GameTeam,Spain,Summer,3715.0,0.0,3715.0,CSA,16.61,ESP,1278128867875.49
Shooting,2020,Trap Mixed Team,Mixed,SILVER,GameTeam,San Marino,Summer,739.0,55.0,684.0,CFB,16.66,SMR,1541247883.99351
Shooting,2020,Trap Mixed Team,Mixed,BRONZE,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,21322950000000.0
Shooting,2020,50m Rifle 3 Positions women,Women,SILVER,Athlete,Taiwan,Summer,3952.0,0.0,3952.0,CWB,24.43,,
Shooting,2020,50m Rifle 3 Positions women,Women,BRONZE,Athlete,Taiwan,Summer,3952.0,0.0,3952.0,CWB,24.43,,
Shooting,2020,50m Rifle 3 Positions women,Women,GOLD,Athlete,Switzerland,Summer,4634.0,193.0,4441.0,DFC,9.1,CHE,741999406005.627
Shooting,2020,50m Rifle 3 Positions Men,Men,BRONZE,Athlete,Serbia,Summer,2169.0,28.0,2141.0,CFB,13.25,SRB,53356484591.4378
Shooting,2020,50m Rifle 3 Positions Men,Men,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,14687744162801.0
Shooting,2020,50m Rifle 3 Positions Men,Men,SILVER,Athlete,Taiwan,Summer,3952.0,0.0,3952.0,CWB,24.43,,
Shooting,2020,25m Rapid Fire Pistol Men,Men,GOLD,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,2647418691598.45
Shooting,2020,25m Rapid Fire Pistol Men,Men,SILVER,Athlete,Cuba,Summer,1974.0,0.0,1974.0,AW,26.91,CUB,107351800000.0
Shooting,2020,25m Rapid Fire Pistol Men,Men,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,14687744162801.0
Shooting,2020,10m Air Rifle Men,Men,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,14687744162801.0
Shooting,2020,10m Air Rifle Men,Men,SILVER,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,14687744162801.0
Shooting,2020,10m Air Rifle Men,Men,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,21322950000000.0
Shooting,2020,10m Air Rifle women,Women,BRONZE,Athlete,Switzerland,Summer,4634.0,193.0,4441.0,DFC,9.1,CHE,741999406005.627
Shooting,2020,10m Air Rifle women,Women,GOLD,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,14687744162801.0
Shooting,2020,10m Air Rifle women,Women,SILVER,Athlete,Taiwan,Summer,3952.0,0.0,3952.0,CWB,24.43,,
Shooting,2020,Trap Men,Men,GOLD,Athlete,Czech Republic,Summer,1603.0,115.0,1487.0,CFB,10.07,CZE,245974558654.043
Shooting,2020,Trap Men,Men,SILVER,Athlete,Czech Republic,Summer,1603.0,115.0,1487.0,CFB,10.07,CZE,245974558654.043
Shooting,2020,Trap Men,Men,BRONZE,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,2697806592293.86
Shooting,2020,Skeet women,Women,SILVER,Athlete,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,1897461635591.91
Shooting,2020,Skeet women,Women,BRONZE,Athlete,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,14687744162801.0
Shooting,2020,Skeet women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,21322950000000.0
Shooting,2020,Trap women,Women,BRONZE,Athlete,San Marino,Summer,739.0,55.0,684.0,CFB,16.66,SMR,1541247883.99351
Shooting,2020,Trap women,Women,GOLD,Athlete,Slovakia,Summer,2655.0,94.0,2561.0,DFB,10.78,SVK,106737868873.941
Shooting,2020,Trap women,Women,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,21322950000000.0
Shooting,2020,10m Air Pistol women,Women,GOLD,Athlete,Taiwan,Summer,3952.0,0.0,3952.0,CWB,24.43,,
